type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_148582598625640	148582598625640_635683813248847	https://www.facebook.com/148582598625640/posts/635683813248847	"Oficina de tapete reforça tradições de fé  Tapete processual tem a eucaristia como tema central  http://www.parademinas.mg.gov.br/oficina-de-tapete-reforca-tradicoes-de-fe/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/p130x130/12678980_6046557592804_184065948_n.png?oh=aafedd6a003b9426ddde46c8d240dee9&oe=5A064A56	https://scontent.xx.fbcdn.net/v/t45.1600-4/p960x960/12678980_6046557592804_184065948_n.png?oh=a64cc7e9710140c79c881dcd54288d73&oe=5A0AEAE3	http://www.parademinas.mg.gov.br/oficina-de-tapete-reforca-tradicoes-de-fe/	parademinas.mg.gov.br	2016-05-18T12:49:16+0000	1463575756	"2016-05-18 14:49:16"	26	1	26	7	34	1	1	0	0	0	26	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635682973248931	https://www.facebook.com/148582598625640/posts/635682973248931	"Projeto  Quinta no Museu  chega na sua 25ª edição  Edição comemorará Semana Nacional de Museus  http://www.parademinas.mg.gov.br/projeto-quinta-no-museu-chega-na-sua-25a-edicao/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c65.0.130.130/p130x130/12600988_6046557588804_715717279_n.png?oh=a84ffbf6d80968d869deb251aec4eef7&oe=59C45160	https://scontent.xx.fbcdn.net/v/t45.1600-4/12600988_6046557588804_715717279_n.png?oh=a08a36a3ffe27a937dd180b42bf4c6e7&oe=59D4B4D8	http://www.parademinas.mg.gov.br/projeto-quinta-no-museu-chega-na-sua-25a-edicao/	parademinas.mg.gov.br	2016-05-18T12:46:17+0000	1463575577	"2016-05-18 14:46:17"	24	2	24	8	34	2	2	0	0	0	24	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635682309915664	https://www.facebook.com/148582598625640/posts/635682309915664	"CMEI expõe a rica cultura mineira  No Minas em Destaque  a rica tradição cultural do Estado foi tema de exposição  http://www.parademinas.mg.gov.br/cmei-expoe-a-rica-cultura-mineira/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c60.0.130.130/p130x130/12600824_6046557580404_892465413_n.png?oh=f7679a572fbef410ec12358b080e76b4&oe=59CCB041	https://scontent.xx.fbcdn.net/v/t45.1600-4/12600824_6046557580404_892465413_n.png?oh=d284c0161030132446d31083c35e9f27&oe=59C6088D	http://www.parademinas.mg.gov.br/cmei-expoe-a-rica-cultura-mineira/	parademinas.mg.gov.br	2016-05-18T12:43:37+0000	1463575417	"2016-05-18 14:43:37"	29	0	30	11	41	0	0	0	0	0	29	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635453063271922	https://www.facebook.com/148582598625640/posts/635453063271922	"32 anos da Escola Municipal Elvira Xavier de Melo  Localizada no Bairro São Cristóvão  escola possui 295 alunos  do 1º ao 5º ano  http://www.parademinas.mg.gov.br/32-anos-da-escola-municipal-elvira-xavier-de-melo/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCVahsObv-zGwrR&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2FDSC09341-Copy.jpg%3Ffit%3D1200%252C900&cfs=1&sx=300&sy=0&sw=900&sh=900&_nc_hash=AQCbaN5EJ_F9SqsI	https://external.xx.fbcdn.net/safe_image.php?d=AQCUV8Ael0neXczY&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2FDSC09341-Copy.jpg%3Ffit%3D1200%252C900&_nc_hash=AQCg6R3v3H572JIp	http://www.parademinas.mg.gov.br/32-anos-da-escola-municipal-elvira-xavier-de-melo/	parademinas.mg.gov.br	2016-05-17T20:06:25+0000	1463515585	"2016-05-17 22:06:25"	6	0	6	1	7	0	0	0	0	0	6	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_635451676605394	https://www.facebook.com/148582598625640/posts/635451676605394	"O Programa Agentes Ambientais Mirins foi reconhecido pela Associação Mineira de Municípios como um projeto inovador na administração municipal. No primeiro semestre deste ano  dentro do cronograma do programa  alunos de escolas municipais e particulares matriculados no 4º ano do ensino fundamental  visitam o Aterro Sanitário Municipal. Ao todo  535 alunos já realizaram a aula prática e conheceram mais de perto o processo de destinação correta e o aterramento do lixo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13226750_635451676605394_4578781507982508708_n.jpg?oh=d706e5211112ab1e636caa4fb8013309&oe=5A0BC37C	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13226750_635451676605394_4578781507982508708_n.jpg?oh=c2f730cc42e214d94c0b681ef767fec5&oe=59D629BD	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/635451676605394/?type=3	facebook.com	2016-05-17T19:59:03+0000	1463515143	"2016-05-17 21:59:03"	109	0	110	10	120	0	0	0	0	0	105	0	1	0	0	0	0
photo	post_page_148582598625640	148582598625640_635438949940000	https://www.facebook.com/148582598625640/posts/635438949940000	"O Parque do Bariri II passou recentemente por cuidados. A Prefeitura recebeu uma solicitação dos moradores do bairro São José  que relataram mato alto dificultando a utilização do espaço de lazer. No local  existe uma academia ao ar livre e também uma ponte de acesso."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13239162_635438949940000_841715098465779789_n.jpg?oh=b69e48d9fde59deb29751e888db29513&oe=5A0A1F21	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/13239162_635438949940000_841715098465779789_n.jpg?oh=068a9a93a534fccdde53eef2bc24f213&oe=59D72972	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/635438949940000/?type=3	facebook.com	2016-05-17T19:01:41+0000	1463511701	"2016-05-17 21:01:41"	109	2	110	11	123	1	1	0	0	0	107	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635431489940746	https://www.facebook.com/148582598625640/posts/635431489940746	"Promaf comemora o Dia da Família  Com a participação dos pais  socioatendidos comemoram a data no Promaf JK  http://www.parademinas.mg.gov.br/promaf-comemora-o-dia-da-familia/"	https://external.xx.fbcdn.net/safe_image.php?d=AQAfuuhYu-MdMbRb&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2F20160513_143633-Copy.jpg%3Ffit%3D1200%252C675&cfs=1&sx=484&sy=0&sw=675&sh=675&_nc_hash=AQCbdkVZxpv7gKF2	https://external.xx.fbcdn.net/safe_image.php?d=AQAh_NmPkeoKLEvs&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2F20160513_143633-Copy.jpg%3Ffit%3D1200%252C675&_nc_hash=AQAe-O0uqVKJ2O_Q	http://www.parademinas.mg.gov.br/promaf-comemora-o-dia-da-familia/	parademinas.mg.gov.br	2016-05-17T18:38:24+0000	1463510304	"2016-05-17 20:38:24"	7	0	7	6	13	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635427619941133	https://www.facebook.com/148582598625640/posts/635427619941133	"Semifinais do Sub-18 definidas  Três partidas no sábado fecharam a 1ª fase  http://www.parademinas.mg.gov.br/semifinais-do-sub-18-definidas/"	https://external.xx.fbcdn.net/safe_image.php?d=AQABdW8H24x89uu-&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2Fe35a2200dcb63983191bec7a0441a864-Copy.jpg%3Ffit%3D640%252C361&cfs=1&_nc_hash=AQCy4_sSZGF_ncNB	https://external.xx.fbcdn.net/safe_image.php?d=AQC6Uiuy7rRFOAw-&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F05%2Fe35a2200dcb63983191bec7a0441a864-Copy.jpg%3Ffit%3D640%252C361&_nc_hash=AQB8jaTihqU0I7bc	http://www.parademinas.mg.gov.br/semifinais-do-sub-18-definidas/	parademinas.mg.gov.br	2016-05-17T18:20:36+0000	1463509236	"2016-05-17 20:20:36"	10	0	10	7	17	0	0	0	0	0	10	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_635320769951818	https://www.facebook.com/148582598625640/posts/635320769951818	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13239419_635320769951818_949172017107641738_n.jpg?oh=18c79b1ee830b20aa13fd871f9d9a8d0&oe=59D2C4AF	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/13239419_635320769951818_949172017107641738_n.jpg?oh=f8b45770132039429ac44c8547d25d9f&oe=59CD89D6	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/635320769951818/?type=3	facebook.com	2016-05-17T13:15:59+0000	1463490959	"2016-05-17 15:15:59"	7	0	7	5	12	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635021936648368	https://www.facebook.com/148582598625640/posts/635021936648368	"Roda de Conversa marca Dia Nacional de Luta Antimanicomial  Rede de Saúde Mental de Pará de Minas promove evento  http://www.parademinas.mg.gov.br/roda-de-conversa-marca-dia-nacional-de-luta-antimanicomial/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c32.0.130.130/p130x130/12447751_6046465997804_2043541340_n.png?oh=703f68b2a551b35bd9c0f43f9eb6e932&oe=5A063153	https://scontent.xx.fbcdn.net/v/t45.1600-4/12447751_6046465997804_2043541340_n.png?oh=195b4d1a0aac40d8f9a3bbc0f64721c4&oe=59C50CC8	http://www.parademinas.mg.gov.br/roda-de-conversa-marca-dia-nacional-de-luta-antimanicomial/	parademinas.mg.gov.br	2016-05-16T20:11:00+0000	1463429460	"2016-05-16 22:11:00"	24	4	24	10	38	3	3	0	0	0	24	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_635013169982578	https://www.facebook.com/148582598625640/posts/635013169982578	"Bom Jesus do Pará é campeão do Minas Rural 2016  Título é conquistado com vitória fora de casa  http://www.parademinas.mg.gov.br/bom-jesus-do-para-e-campeao-do-minas-rural-2016/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c50.0.130.130/p130x130/12329936_6046454980004_1728808512_n.png?oh=be9f17b28d6c8713902eacf204ace682&oe=59CFCCA2	https://scontent.xx.fbcdn.net/v/t45.1600-4/12329936_6046454980004_1728808512_n.png?oh=4758946bc9aa85f832778d09c13b4711&oe=5A0CA1A5	http://www.parademinas.mg.gov.br/bom-jesus-do-para-e-campeao-do-minas-rural-2016/	parademinas.mg.gov.br	2016-05-16T19:42:59+0000	1463427779	"2016-05-16 21:42:59"	26	0	26	9	35	0	0	0	0	0	25	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_634992849984610	https://www.facebook.com/148582598625640/posts/634992849984610	"Mais conhecimento para melhor assistência  Equipes de Saúde da Família e NASF participam de capacitação promovida pelo CER II  http://www.parademinas.mg.gov.br/mais-conhecimento-para-melhor-assistencia/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c101.0.130.130/p130x130/12532497_6046451441204_1134568019_n.png?oh=483f649a2396a96975593c1a632951e6&oe=5A084A66	https://scontent.xx.fbcdn.net/v/t45.1600-4/12532497_6046451441204_1134568019_n.png?oh=fc9624dabfdbc11544842a244158ab5c&oe=59C51D0A	http://www.parademinas.mg.gov.br/mais-conhecimento-para-melhor-assistencia/	parademinas.mg.gov.br	2016-05-16T18:22:17+0000	1463422937	"2016-05-16 20:22:17"	30	1	30	5	36	1	1	0	0	0	30	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_634983126652249	https://www.facebook.com/148582598625640/posts/634983126652249	"Pará de Minas participa de conferência sobre direitos dos idosos  Protagonismo e Empoderamento da Pessoa Idosa é tema de conferência em Brasília  http://www.parademinas.mg.gov.br/para-de-minas-participa-de-conferencia-sobre-direitos-dos-idosos/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c32.0.130.130/p130x130/12447734_6046450058004_1590737097_n.png?oh=7674b06302ccd61caab037577456f6ed&oe=59CC1091	https://scontent.xx.fbcdn.net/v/t45.1600-4/12447734_6046450058004_1590737097_n.png?oh=646dd3e05bb8a44dcfcd20d04890c40e&oe=5A04450A	http://www.parademinas.mg.gov.br/para-de-minas-participa-de-conferencia-sobre-direitos-dos-idosos/	parademinas.mg.gov.br	2016-05-16T17:58:35+0000	1463421515	"2016-05-16 19:58:35"	33	1	33	7	41	1	1	0	0	0	33	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_634975536653008	https://www.facebook.com/148582598625640/posts/634975536653008	"Centro de Convivência oferece ambiente de ressocialização  Serviço mantido pela Prefeitura de Pará de Minas atende 1000 pessoas por mês  http://www.parademinas.mg.gov.br/centro-de-convivencia-oferece-ambiente-de-ressocializacao/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c0.0.130.130/p130x130/12061511_6046448680004_1685080633_n.png?oh=219c04e4b8268236a73256bb35320c87&oe=59C8BF1F	https://scontent.xx.fbcdn.net/v/t45.1600-4/12061511_6046448680004_1685080633_n.png?oh=9e963ea0c8e8686ee2b17cdc9507741c&oe=5A0D3D24	http://www.parademinas.mg.gov.br/centro-de-convivencia-oferece-ambiente-de-ressocializacao/	parademinas.mg.gov.br	2016-05-16T17:41:01+0000	1463420461	"2016-05-16 19:41:01"	38	0	38	6	44	0	0	0	0	0	36	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_634892259994669	https://www.facebook.com/148582598625640/posts/634892259994669	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13179231_634892259994669_6112277985171234684_n.jpg?oh=7f6b525b506239b5b62f3f104c1083e4&oe=5A0285F2	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13179231_634892259994669_6112277985171234684_n.jpg?oh=c2b79e85519a7ed7445e52636645089c&oe=59CCD10D	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/634892259994669/?type=3	facebook.com	2016-05-16T14:09:05+0000	1463407745	"2016-05-16 16:09:05"	9	0	9	9	18	0	0	0	0	0	9	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633804660103429	https://www.facebook.com/148582598625640/posts/633804660103429	"Prefeitura promove oficina de tapete processional  Momento será de resgate das tradições culturais e religiosas  http://www.parademinas.mg.gov.br/prefeitura-promove-oficina-de-tapete-processional/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c43.0.130.130/p130x130/12521142_6046312283404_677539902_n.png?oh=9b8ddd22cbd3ae60e946b1d1aa562e8e&oe=59D68EEB	https://scontent.xx.fbcdn.net/v/t45.1600-4/12521142_6046312283404_677539902_n.png?oh=3207ccacf9f739925cf602e91baced5d&oe=5A04976B	http://www.parademinas.mg.gov.br/prefeitura-promove-oficina-de-tapete-processional/	parademinas.mg.gov.br	2016-05-13T19:09:34+0000	1463166574	"2016-05-13 21:09:34"	36	0	36	8	44	0	0	0	0	0	36	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633803733436855	https://www.facebook.com/148582598625640/posts/633803733436855	"No Vila Ferreira  Prefeitura atende solicitação de moradores  Retirada de mato e poda das árvores torna praça mais segura para todos  http://www.parademinas.mg.gov.br/no-vila-ferreira-prefeitura-atende-solicitacao-de-moradores/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c21.0.130.130/p130x130/12726689_6046312275604_702431650_n.png?oh=6c8461501b0c66c14d651308e7a99573&oe=59D1A86B	https://scontent.xx.fbcdn.net/v/t45.1600-4/12726689_6046312275604_702431650_n.png?oh=061570cd23ae7026148d2a68c44519c2&oe=5A0B1FE8	http://www.parademinas.mg.gov.br/no-vila-ferreira-prefeitura-atende-solicitacao-de-moradores/	parademinas.mg.gov.br	2016-05-13T19:04:20+0000	1463166260	"2016-05-13 21:04:20"	29	4	29	4	37	4	4	0	0	0	27	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_633705666779995	https://www.facebook.com/148582598625640/posts/633705666779995	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13177879_633705666779995_2354599777214519387_n.jpg?oh=076a17cbcc23fc8193f4898c088d7602&oe=59CDCBBC	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13177879_633705666779995_2354599777214519387_n.jpg?oh=f54ddf29b7569473656b5b2736aa34a3&oe=59C32C43	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/633705666779995/?type=3	facebook.com	2016-05-13T13:57:42+0000	1463147862	"2016-05-13 15:57:42"	5	0	5	5	10	0	0	0	0	0	5	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633702370113658	https://www.facebook.com/148582598625640/posts/633702370113658	"Censo Cultural é lançado pela Prefeitura  Objetivo é cadastrar artistas de todos os segmentos culturais no município  http://www.parademinas.mg.gov.br/censo-cultural-e-lancado-pela-prefeitura/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c33.0.130.130/p130x130/12600824_6046290826404_756404356_n.png?oh=2cdf32eabcee4f1a906d8fafcada4a4d&oe=5A01A155	https://scontent.xx.fbcdn.net/v/t45.1600-4/12600824_6046290826404_756404356_n.png?oh=2ba52190e7fe2e7883dc3d3f140988f1&oe=59C5E8BB	http://www.parademinas.mg.gov.br/censo-cultural-e-lancado-pela-prefeitura/	parademinas.mg.gov.br	2016-05-13T13:46:57+0000	1463147217	"2016-05-13 15:46:57"	20	0	20	16	36	0	0	0	0	0	20	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633691573448071	https://www.facebook.com/148582598625640/posts/633691573448071	"Tatu Bola apresenta “De Patatufo a Pará de Minas” para educadores  Projeto ‘Teatro na Educação’ forma jovens atores e contribui para o crescimento pessoal  http://www.parademinas.mg.gov.br/tatu-bola-apresenta-de-patatufo-a-para-de-minas-para-educadores/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c26.0.130.130/p130x130/12481115_6046290463004_636723740_n.png?oh=28d57f535feed808de89b80ffaa430e8&oe=59CE7A4A	https://scontent.xx.fbcdn.net/v/t45.1600-4/12481115_6046290463004_636723740_n.png?oh=4e5aa6d8dd71263340dce04bf8367611&oe=59CAF45F	http://www.parademinas.mg.gov.br/tatu-bola-apresenta-de-patatufo-a-para-de-minas-para-educadores/	parademinas.mg.gov.br	2016-05-13T13:25:50+0000	1463145950	"2016-05-13 15:25:50"	28	2	28	7	37	2	2	0	0	0	27	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633689173448311	https://www.facebook.com/148582598625640/posts/633689173448311	"Prefeitura realiza “Semana do Profissional da Saúde”  Evento contou com mais de 600 funcionários  http://www.parademinas.mg.gov.br/prefeitura-realiza-semana-do-profissional-da-saude/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c96.0.130.130/p130x130/12409202_6046290467004_1872617582_n.png?oh=a0b0d0d6ec95b13aea1fb484c151d9b1&oe=59CC4911	https://scontent.xx.fbcdn.net/v/t45.1600-4/12409202_6046290467004_1872617582_n.png?oh=b42d152437bbeff2b376d359d68ae141&oe=5A017D30	http://www.parademinas.mg.gov.br/prefeitura-realiza-semana-do-profissional-da-saude/	parademinas.mg.gov.br	2016-05-13T13:17:16+0000	1463145436	"2016-05-13 15:17:16"	12	0	12	10	22	0	0	0	0	0	12	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633688943448334	https://www.facebook.com/148582598625640/posts/633688943448334	"Dia das Mães é comemorado com emoção e criatividade  Além de prestar homenagens  evento promoveu a integração do CMEI com as famílias  http://www.parademinas.mg.gov.br/dia-das-maes-e-comemorado-com-emocao-e-criatividade/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c43.0.130.130/p130x130/12532688_6046290469204_1513575921_n.png?oh=76ca02dff067043d44bb74d86a4f4a15&oe=59D633A9	https://scontent.xx.fbcdn.net/v/t45.1600-4/12532688_6046290469204_1513575921_n.png?oh=4347a7bb0b3470fc42e39f8d4c444240&oe=59D49F41	http://www.parademinas.mg.gov.br/dia-das-maes-e-comemorado-com-emocao-e-criatividade/	parademinas.mg.gov.br	2016-05-13T13:16:19+0000	1463145379	"2016-05-13 15:16:19"	26	1	26	7	34	1	1	0	0	0	26	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633687713448457	https://www.facebook.com/148582598625640/posts/633687713448457	"Adolescentes esclarecidos sobre seus Direitos e Deveres  Projeto Girassol trabalha com Estatuto da Criança e do Adolescente  http://www.parademinas.mg.gov.br/adolescentes-esclarecidos-sobre-seus-direitos-e-deveres/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c100.0.130.130/p130x130/12679012_6046290474604_478886495_n.png?oh=fb426cf35cecbf9824a15268eb449721&oe=5A0F8F35	https://scontent.xx.fbcdn.net/v/t45.1600-4/12679012_6046290474604_478886495_n.png?oh=2f0df7a5e2c04fb45441caae6c2e0e5e&oe=59C4A899	http://www.parademinas.mg.gov.br/adolescentes-esclarecidos-sobre-seus-direitos-e-deveres/	parademinas.mg.gov.br	2016-05-13T13:13:53+0000	1463145233	"2016-05-13 15:13:53"	18	0	18	7	25	0	0	0	0	0	18	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_633415236809038	https://www.facebook.com/148582598625640/posts/633415236809038	"Projeto desperta nas crianças o amor e o respeito à Pará de Minas  A cidade em diferentes épocas foi revisitada por CMEI em projeto especial  http://www.parademinas.mg.gov.br/projeto-desperta-nas-criancas-o-amor-e-o-respeito-a-para-de-minas/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c74.0.130.130/p130x130/12520955_6046248558404_1151959193_n.png?oh=8121c3016d44c794f3338bc77f90069d&oe=59D7283A	https://scontent.xx.fbcdn.net/v/t45.1600-4/12520955_6046248558404_1151959193_n.png?oh=293f1b15ee05be0a8d4c44ca91b20815&oe=59CDD7FD	http://www.parademinas.mg.gov.br/projeto-desperta-nas-criancas-o-amor-e-o-respeito-a-para-de-minas/	parademinas.mg.gov.br	2016-05-12T20:00:03+0000	1463083203	"2016-05-12 22:00:03"	27	1	28	11	40	1	1	0	0	0	27	1	0	0	0	0	0
