type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_148582598625640	148582598625640_776074045876489	https://www.facebook.com/148582598625640/posts/776074045876489	"Banda Lira Santa Cecília ganha novos instrumentos.  Os instrumentos foram entregues pelo Governador do Estado de Minas Gerais  Fernando Pimentel  por meio do Programa Bandas de Minas.  Saiba mais: https://goo.gl/WSluA8"	https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/16387334_771446473005913_3125809502458245987_n.png?oh=0854af04f2c25f5b851c6b71cf3c6f74&oe=59C9E34D	https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/16387334_771446473005913_3125809502458245987_n.png?oh=0854af04f2c25f5b851c6b71cf3c6f74&oe=59C9E34D	https://goo.gl/WSluA8	goo.gl	2017-02-07T20:02:52+0000	1486497772	"2017-02-07 21:02:52"	13	0	13	10	23	0	0	0	0	0	13	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_775527855931108	https://www.facebook.com/148582598625640/posts/775527855931108	"Laudo indica que a água está inapropriada para o consumo humano. Escherichia coli foi encontrada na amostra analisada.  Saiba mais: https://goo.gl/CRPwM3"	https://external.xx.fbcdn.net/safe_image.php?d=AQCNIKRWI9FrjTyu&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F02%2Fplaca-interditada.png&cfs=1&_nc_hash=AQDACG-3gJiUNwqX	https://external.xx.fbcdn.net/safe_image.php?d=AQCMZ-a0E-mk8dvI&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F02%2Fplaca-interditada.png&_nc_hash=AQDnmlAO5IZNarM1	https://goo.gl/CRPwM3	goo.gl	2017-02-06T21:50:00+0000	1486417800	"2017-02-06 22:50:00"	31	7	37	14	58	7	5	2	0	0	31	0	6	0	0	0	0
video	post_page_148582598625640	148582598625640_775499275933966	https://www.facebook.com/148582598625640/posts/775499275933966	"Força-tarefa da Prefeitura minimiza estragos causados por temporal.  Já no início da manhã  equipe da Secretaria de Obras desobstruiu leito do Ribeirão Água Limpa  retirou lama e lavou trecho da Presidente Vargas.  Leia a matéria completa: https://goo.gl/adEPef"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16542670_775517725932121_1296291176554430464_n.jpg?oh=35a604e7a4e479984b147dae9ec1a4f2&oe=5A085360	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16542670_775517725932121_1296291176554430464_n.jpg?oh=7ca22413e6cf45c7aa18aefe23888d59&oe=59D72CDA	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/775499275933966/	facebook.com	2017-02-06T19:26:03+0000	1486409163	"2017-02-06 20:26:03"	42	1	42	19	62	1	1	0	0	0	42	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_775484595935434	https://www.facebook.com/148582598625640/posts/775484595935434	"Ano letivo começa na rede municipal para cerca de 9 mil alunos.  No primeiro dia de aula  prefeito anuncia que todos os professores efetivos da Prefeitura terão oportunidade de cursar pós-graduação.  Leia a matéria completa: https://goo.gl/0v0JeM"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16605386_775486309268596_1518113064728133632_n.jpg?oh=1568cda09be00a4150785df90bfb21ff&oe=5A074219	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16605386_775486309268596_1518113064728133632_n.jpg?oh=d49033a4cf1eeeb4ca4c9ad1b466914d&oe=5A05A1A3	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/775484595935434/	facebook.com	2017-02-06T18:01:40+0000	1486404100	"2017-02-06 19:01:40"	34	8	35	9	52	7	6	1	4	0	34	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_773907432759817	https://www.facebook.com/148582598625640/posts/773907432759817	"Todos preparados para a volta às aulas? Desejamos aos alunos  professores  diretores  especialistas e funcionários um excelente início de ano letivo! É através da educação que construímos um futuro melhor.  #VoltaAsAulas #JuntosPorUmaCidadeMelhor"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16473727_773907432759817_2097383683801161989_n.jpg?oh=86605d291600cb3a76fc1997b4ad294c&oe=59D28D9A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16473727_773907432759817_2097383683801161989_n.jpg?oh=23f5360b25523314507413881647314b&oe=59D6BA65	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/773907432759817/?type=3	facebook.com	2017-02-06T09:00:01+0000	1486371601	"2017-02-06 10:00:01"	5	0	5	4	9	0	0	0	0	0	5	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_773915376092356	https://www.facebook.com/148582598625640/posts/773915376092356	"A chuva chegou! Segundo a previsão  ela ficará em nossa cidade durante todo o final de semana. Ótima oportunidade para colocar os filmes e séries em dia! 😉"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16406785_773915376092356_5547308839177850537_n.jpg?oh=a074b0a88ffa42a09b44ed4b10dfa3bd&oe=5A06C93D	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16406785_773915376092356_5547308839177850537_n.jpg?oh=1e1c202c22682a7a1e78db3d52bb2391&oe=59CEFCC2	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/773915376092356/?type=3	facebook.com	2017-02-04T14:15:19+0000	1486217719	"2017-02-04 15:15:19"	50	1	51	6	58	1	1	0	0	0	50	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_773953709421856	https://www.facebook.com/148582598625640/posts/773953709421856	"Próximo passo será a assinatura dos contratos. Data da entrega das chaves é definida pelo Governo Federal  por meio do Ministério das Cidades.  https://goo.gl/ZUfx2J"	https://external.xx.fbcdn.net/safe_image.php?d=AQBHVt6Rbua9joMN&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F02%2FDSC0381.png&cfs=1&_nc_hash=AQCbEReiiHEWS7cb	https://external.xx.fbcdn.net/safe_image.php?d=AQDau5QV24tXWM4z&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F02%2FDSC0381.png&_nc_hash=AQCT2I5d3OQeZB8w	https://goo.gl/ZUfx2J	goo.gl	2017-02-03T22:06:57+0000	1486159617	"2017-02-03 23:06:57"	32	8	34	8	50	8	8	0	4	0	32	2	0	0	0	0	0
link	post_page_148582598625640	148582598625640_773860509431176	https://www.facebook.com/148582598625640/posts/773860509431176	"Mato havia tomado conta do entorno do CAIC. Antes do trabalho  até o parquinho estava inutilizável.  Saiba mais: https://goo.gl/7eEjLV"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c33.0.130.130/p130x130/16344585_773859866097907_7189331811015589888_n.jpg?oh=549852b68faad40ede875cc7bd10b8d6&oe=59D07E59	https://scontent.xx.fbcdn.net/v/t39.2147-6/16344585_773859866097907_7189331811015589888_n.jpg?oh=ebc72b872ad20a86009a15566c879b41&oe=5A03F0A4	https://goo.gl/7eEjLV	goo.gl	2017-02-03T18:15:09+0000	1486145709	"2017-02-03 19:15:09"	27	1	27	5	33	1	1	0	0	0	27	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_773793662771194	https://www.facebook.com/148582598625640/posts/773793662771194	"O boato é uma história ou notícia que se divulga sobre alguém ou algo  sem que se confirme sua origem ou veracidade; uma notícia ou informação sem qualquer fundamento. É sério e prejudicial.  #CompartilheVerdade"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16299127_773793662771194_3380225410012115649_n.png?oh=3564ff719d2bfd4eab03b55b6ca929f2&oe=5A04F3F1	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16299127_773793662771194_3380225410012115649_n.png?oh=da9964e07e15d56b69037ebfc6741dcf&oe=5A0E620E	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/773793662771194/?type=3	facebook.com	2017-02-03T15:59:53+0000	1486137593	"2017-02-03 16:59:53"	34	5	35	23	63	4	4	0	7	0	34	0	0	0	0	1	0
link	post_page_148582598625640	148582598625640_773422026141691	https://www.facebook.com/148582598625640/posts/773422026141691	"Secretaria Municipal de Educação realizou melhorias na rede física e reestruturou CRE  visando aprimorar os serviços prestados.  Saiba mais: https://goo.gl/7nDAIV"	https://scontent.xx.fbcdn.net/v/t39.2147-6/c33.0.130.130/p130x130/16327287_773421589475068_3456750942957862912_n.jpg?oh=cdfdacf942f927990d7eb6e184ff4faa&oe=5A0771F8	https://scontent.xx.fbcdn.net/v/t39.2147-6/16327287_773421589475068_3456750942957862912_n.jpg?oh=b3926f54a9730457573a5e1ed7e9b7a7&oe=59D62705	https://goo.gl/7nDAIV	goo.gl	2017-02-02T22:45:26+0000	1486075526	"2017-02-02 23:45:26"	25	0	30	17	47	0	0	0	0	0	25	0	2	0	0	3	0
photo	post_page_148582598625640	148582598625640_773265719490655	https://www.facebook.com/148582598625640/posts/773265719490655	"Prefeitura propõe a prorrogação de contratos com servidores para garantir a prestação de serviços públicos.  Projeto de Lei assegura renovação até a realização do concurso.  Leia a matéria completa: https://goo.gl/9L8Lc9"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16406597_773265719490655_6632807214281025302_n.png?oh=623ce3c41d83b6fca143d10aa6cdb8fd&oe=59C615D4	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16406597_773265719490655_6632807214281025302_n.png?oh=5bed284d030ff4deb97ea4c3a31cf44f&oe=5A032B2B	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/773265719490655/?type=3	facebook.com	2017-02-02T17:13:16+0000	1486055596	"2017-02-02 18:13:16"	40	1	40	13	54	0	0	0	0	0	39	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_772090249608202	https://www.facebook.com/148582598625640/posts/772090249608202	"Prefeito recebe diretoria da APAE.  Encontro tratou da regularização de convênios do Município com a entidade.  Saiba mais: http://goo.gl/1Alp36"	https://external.xx.fbcdn.net/safe_image.php?d=AQCJpZy8n-pyfzx7&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC0483.png&cfs=1&sx=234&sy=0&sw=530&sh=530&_nc_hash=AQDUAW2lnVKYXnOp	https://external.xx.fbcdn.net/safe_image.php?d=AQAoPueRyMKLXXoH&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC0483.png&_nc_hash=AQDCyYiwryWBOD75	http://goo.gl/1Alp36	goo.gl	2017-01-31T20:26:44+0000	1485894404	"2017-01-31 21:26:44"	29	4	30	17	51	2	2	0	3	0	29	1	0	0	0	0	0
video	post_page_148582598625640	148582598625640_772016812948879	https://www.facebook.com/148582598625640/posts/772016812948879	"Prefeitura age rápido e evita transtorno na Presidente Vargas.  Rede pluvial antiga se rompeu e foi necessário reparo emergencial.  Leia a matéria na íntegra: https://goo.gl/Qqwz8F"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16403905_772047812945779_8490999436221087744_n.jpg?oh=1b8df2cc9ed9b48bd28108afbe959ba0&oe=5A0B3A7E	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16403905_772047812945779_8490999436221087744_n.jpg?oh=77b044728fcb6bdb738548488ebc939d&oe=5A0F89C4	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/772016812948879/	facebook.com	2017-01-31T18:39:52+0000	1485887992	"2017-01-31 19:39:52"	26	2	26	4	32	2	2	0	2	0	26	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_771985402952020	https://www.facebook.com/148582598625640/posts/771985402952020	"Preparação para volta do período chuvoso tem o objetivo de dar mais tranquilidade a quem precisa passar pelas estradas vicinais.  Confira a matéria completa: https://goo.gl/uRHLiY"	https://external.xx.fbcdn.net/safe_image.php?d=AQCoLS0XSKbV-2Jw&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC_0355.png&cfs=1&_nc_hash=AQCSNGcI6XPx0EaJ	https://external.xx.fbcdn.net/safe_image.php?d=AQCCM1N6pOLhT_iI&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC_0355.png&_nc_hash=AQBZPa_3t-mlam3x	https://goo.gl/uRHLiY	goo.gl	2017-01-31T16:46:33+0000	1485881193	"2017-01-31 17:46:33"	35	14	36	5	55	13	13	0	20	0	35	1	0	0	0	0	0
link	post_page_148582598625640	148582598625640_771936096290284	https://www.facebook.com/148582598625640/posts/771936096290284	"Prefeitura de Pará de Minas shared a link."	https://external.xx.fbcdn.net/safe_image.php?d=AQAMlrHxrwoKboE-&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FProcesso_seletivo_edu800x418.png&cfs=1&_nc_hash=AQBQA2KhBM2jg4RP	https://external.xx.fbcdn.net/safe_image.php?d=AQDCglZyJFxvFBLD&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FProcesso_seletivo_edu800x418.png&_nc_hash=AQA1zgT5t52A7GL6	https://goo.gl/DG8zNH	goo.gl	2017-01-31T14:53:45+0000	1485874425	"2017-01-31 15:53:45"	17	12	17	24	53	10	9	1	6	0	17	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_771427893007771	https://www.facebook.com/148582598625640/posts/771427893007771	"Nova identidade visual da Prefeitura apresenta Pará de Minas como árvore  um ser vivo que precisa de cuidados.  O slogan  Juntos por uma cidade melhor  resume a valorização da parceria entre a Prefeitura  servidores municipais  órgãos públicos  instituições  entidades e comunidade em geral.  #JuntosPorUmaCidadeMelhor  Saiba mais: https://goo.gl/HthOmG"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16403637_771441386339755_3061574665660006400_n.jpg?oh=8c21d4b809c496676c9b3ed0a4ec3f67&oe=59C86027	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16403637_771441386339755_3061574665660006400_n.jpg?oh=0a81a41fbf133ab494ce4c78f93dffa4&oe=5A043C9D	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/771427893007771/	facebook.com	2017-01-30T20:00:00+0000	1485806400	"2017-01-30 21:00:00"	63	16	65	16	97	12	10	2	8	0	63	2	0	0	0	0	0
video	post_page_148582598625640	148582598625640_771441043006456	https://www.facebook.com/148582598625640/posts/771441043006456	"Conheça a nova identidade visual da Prefeitura de Pará de Minas.  #JuntosPorUmaCidadeMelhor"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16327241_771446456339248_1310765753212862464_n.jpg?oh=dc67f7f48649369c55db02d8f2ed65b3&oe=59CDC79B	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16327241_771446456339248_1310765753212862464_n.jpg?oh=a3231c7400a071f2b24ddf292fe418f1&oe=59C97821	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/771441043006456/	facebook.com	2017-01-30T19:16:41+0000	1485803801	"2017-01-30 20:16:41"	108	10	111	115	236	10	9	1	5	0	108	3	0	0	0	0	0
link	post_page_148582598625640	148582598625640_771343039682923	https://www.facebook.com/148582598625640/posts/771343039682923	"Elias Diniz quer retomar obras e consegue mais dois veículos para atender a cidade.  Leia a matéria completa: https://goo.gl/CjyPNT"	https://external.xx.fbcdn.net/safe_image.php?d=AQAF32ogiqhYWRJ4&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC0043-Copy.jpg&cfs=1&sx=125&sy=0&sw=530&sh=530&_nc_hash=AQBoC0gEBIZ0c8Mb	https://external.xx.fbcdn.net/safe_image.php?d=AQDqm1lUB8NtvTWq&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC0043-Copy.jpg&_nc_hash=AQA2N7kKwG_3Wi8E	https://goo.gl/CjyPNT	goo.gl	2017-01-30T14:45:18+0000	1485787518	"2017-01-30 15:45:18"	44	5	44	8	57	0	0	0	0	0	44	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_768469416636952	https://www.facebook.com/148582598625640/posts/768469416636952	"O projeto Pará em Movimento termina neste sábado. Confira os horários e locais do último dia.  Acesse a programação completa: https://goo.gl/sm5ePl  #ParáEmMovimento"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16298490_768469416636952_687067053546831581_n.png?oh=dfe7071d5bc4441bae1f3e5d06564a57&oe=5A0B6F02	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16298490_768469416636952_687067053546831581_n.png?oh=bd3a31a4937e0fb84707f2fe8bc273de&oe=59CB09F5	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/768469416636952/?type=3	facebook.com	2017-01-27T20:00:03+0000	1485547203	"2017-01-27 21:00:03"	7	2	7	0	9	2	2	0	2	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_769663709850856	https://www.facebook.com/148582598625640/posts/769663709850856	"Imposto poderá ser pago à vista  com 10% de desconto  ou parcelado em 6 vezes.  Saiba mais: https://goo.gl/YLFGTB"	https://external.xx.fbcdn.net/safe_image.php?d=AQCWq3rTrOyjbjBr&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC00569.png&cfs=1&sx=237&sy=0&sw=450&sh=450&_nc_hash=AQCFrypMojF6WAzX	https://external.xx.fbcdn.net/safe_image.php?d=AQC_wBimDV9CtTdn&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2FDSC00569.png&_nc_hash=AQCKVTQ2Jynye7Nv	https://goo.gl/YLFGTB	goo.gl	2017-01-27T18:58:50+0000	1485543530	"2017-01-27 19:58:50"	8	0	8	0	8	0	0	0	0	0	8	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_769481296535764	https://www.facebook.com/148582598625640/posts/769481296535764	"Obras da nova quadra do Dom Bosco são retomadas.  Elias Diniz e Zezé Porfírio visitaram o local nesta quarta-feira.  Confira a matéria completa: https://goo.gl/ZoGFqo"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16232003_769488339868393_7047196933575671808_n.jpg?oh=0ec5cce8b9e94b247766b4daac733cb7&oe=59CEBBD9	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16232003_769488339868393_7047196933575671808_n.jpg?oh=fdbce1eb5b376842432386a7aaf4b930&oe=59D52363	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/769481296535764/	facebook.com	2017-01-27T16:00:00+0000	1485532800	"2017-01-27 17:00:00"	30	16	30	14	60	13	6	7	13	0	30	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_769498419867385	https://www.facebook.com/148582598625640/posts/769498419867385	"Uma boa notícia para os servidores públicos!  Saiba mais: https://goo.gl/Sd3JVJ"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16265971_769498419867385_8212584269776051428_n.png?oh=06905e75f6435a6ed2f55a82c8e8d2ca&oe=59CCB925	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16265971_769498419867385_8212584269776051428_n.png?oh=15c69f6d2f067bf054c67d2a2b3537ae&oe=5A06CFDA	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/769498419867385/?type=3	facebook.com	2017-01-27T12:21:58+0000	1485519718	"2017-01-27 13:21:58"	32	4	32	9	45	2	2	0	1	0	32	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_769125456571348	https://www.facebook.com/148582598625640/posts/769125456571348	"Prefeitura vai construir praça no Recanto da Lagoa.  Obra é reivindicação antiga da comunidade. Local que receberá os benefícios é constantemente alvo de reclamações.  Saiba mais: https://goo.gl/TCHksW"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16327674_769129966570897_5172431257761480704_n.jpg?oh=454d02a4eeaa27e2d08a923e5a6b8f9c&oe=5A0A0257	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16327674_769129966570897_5172431257761480704_n.jpg?oh=7377a49be8f14e8dc16375f4810f5a32&oe=59C7D7ED	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/769125456571348/	facebook.com	2017-01-26T20:36:47+0000	1485463007	"2017-01-26 21:36:47"	67	14	68	27	109	13	9	4	3	0	67	1	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_768468939970333	https://www.facebook.com/148582598625640/posts/768468939970333	"Confira os horários e locais do projeto Pará em Movimento desta sexta-feira.  Confira a programação completa: https://goo.gl/sm5ePl  #ParáEmMovimento"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16195623_768468939970333_5298024170360095122_n.png?oh=3230ed51c1854b07de19844e80d74ad9&oe=5A0FF078	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16195623_768468939970333_5298024170360095122_n.png?oh=c722af5fd84bb67540da7595b61ea946&oe=5A00D287	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/768468939970333/?type=3	facebook.com	2017-01-26T20:00:03+0000	1485460803	"2017-01-26 21:00:03"	6	2	6	1	9	2	2	0	0	0	6	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_768465049970722	https://www.facebook.com/148582598625640/posts/768465049970722	"Prefeitura será parceira do Sindicato Rural na Expô Pará 2017.  Festa no Parque de Exposições acontece em abril. Empresário João Wellington está de volta.  Saiba mais: https://goo.gl/cbKOjy"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16232015_768473136636580_8472792322529034240_n.jpg?oh=a4cbf73077f3fdb0ab5789e0b69c8d57&oe=5A084F16	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16232015_768473136636580_8472792322529034240_n.jpg?oh=d857e4ecfa4955bdcdc148c35b79b700&oe=5A027CAC	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/768465049970722/	facebook.com	2017-01-25T21:00:01+0000	1485378001	"2017-01-25 22:00:01"	62	12	68	24	104	12	10	2	9	0	62	3	1	1	0	1	0
photo	post_page_148582598625640	148582598625640_768468259970401	https://www.facebook.com/148582598625640/posts/768468259970401	"Confira os horários e locais do quarto dia do projeto Pará em Movimento.  Programação completa no site: https://goo.gl/sm5ePl  #ParáEmMovimento"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16195437_768468259970401_7310520827752897956_n.png?oh=642ae416351d09ebfff88e96dcd6fe08&oe=5A01B173	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16195437_768468259970401_7310520827752897956_n.png?oh=387cb699eb341b7ef29436553b2da4c6&oe=5A10D88C	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/768468259970401/?type=3	facebook.com	2017-01-25T19:49:31+0000	1485373771	"2017-01-25 20:49:31"	7	2	7	3	12	2	2	0	0	0	7	0	0	0	0	0	0
video	post_page_148582598625640	148582598625640_768455453305015	https://www.facebook.com/148582598625640/posts/768455453305015	"Prefeitura pagará o restante do 13º de 2016 ainda nesta semana.  Compromisso será cumprido antes do prazo prometido.  Leia a matéria completa: https://goo.gl/Sd3JVJ"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16327103_768466356637258_1234642792240644096_n.jpg?oh=30772fbd05ca1ac30cb489c5d5ac4e61&oe=59C6AF1D	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16327103_768466356637258_1234642792240644096_n.jpg?oh=174686ed5b3256d266523bca87109e1e&oe=5A038BA7	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/768455453305015/	facebook.com	2017-01-25T19:46:49+0000	1485373609	"2017-01-25 20:46:49"	28	0	29	7	36	0	0	0	0	0	28	0	1	0	0	0	0
photo	post_page_148582598625640	148582598625640_767759716707922	https://www.facebook.com/148582598625640/posts/767759716707922	"Confira os horários e locais do terceiro dia do projeto Pará em Movimento.  Programação completa no site: https://goo.gl/sm5ePl  #ParáEmMovimento"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/16142385_767759716707922_230720159198943156_n.png?oh=1501e9f5b9b0d90f3077317909d723c5&oe=59D0788B	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16142385_767759716707922_230720159198943156_n.png?oh=42c57ed1b81336c64d016fcd8da61b0d&oe=5A11F87C	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/767759716707922/?type=3	facebook.com	2017-01-24T20:00:03+0000	1485288003	"2017-01-24 21:00:03"	7	0	7	2	9	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_767758090041418	https://www.facebook.com/148582598625640/posts/767758090041418	"Sonho da casa própria cada vez mais perto de ser realizado.  Futuros moradores do Residencial Cecília Meireles elegem síndicos e sub-síndicos.  Leia a matéria completa: https://goo.gl/iUFvFg"	https://external.xx.fbcdn.net/safe_image.php?d=AQD1SFDEmDjbphy4&w=130&h=130&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2F3-1.png&cfs=1&sx=35&sy=0&sw=530&sh=530&_nc_hash=AQB7PzN_5bnsaKLd	https://external.xx.fbcdn.net/safe_image.php?d=AQAM9k3cw_Nml8fm&url=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2017%2F01%2F3-1.png&_nc_hash=AQAC1sNrk8gh3aug	https://goo.gl/iUFvFg	goo.gl	2017-01-24T19:08:39+0000	1485284919	"2017-01-24 20:08:39"	35	6	36	3	45	6	6	0	28	0	35	0	0	1	0	0	0
video	post_page_148582598625640	148582598625640_768202756663618	https://www.facebook.com/148582598625640/posts/768202756663618	"Aulão de ginástica e muay thay encerram primeiro dia do Pará em Movimento.  Projeto itinerante oferecerá atividade física orientada  em todas as regiões da cidade  até o sábado.  A matéria completa você confere aqui: https://goo.gl/2VQ2oG   Fique por dentro da programação do evento: https://goo.gl/sm5ePl"	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16231875_768214763329084_7165777222521847808_n.jpg?oh=8fb5c254ec61d73eda83f5c43f78b714&oe=59C3378A	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16231875_768214763329084_7165777222521847808_n.jpg?oh=075bbbd7a43f882d6cefc0e9bcf655e7&oe=59D1DF30	https://www.facebook.com/PrefeituraDeParaDeMinas/videos/768202756663618/	facebook.com	2017-01-24T14:00:00+0000	1485266400	"2017-01-24 15:00:00"	25	3	25	8	36	3	2	1	2	0	25	0	0	0	0	0	0
